City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
492,Copparo,IT,2022-01-29 21:19:55,44.893,11.8249,40.95,86,100,5.1,overcast clouds
493,Victoria,HK,2022-01-29 21:19:56,22.2855,114.1577,60.24,86,100,1.01,overcast clouds
494,Nadym,RU,2022-01-29 21:19:57,65.5333,72.5167,-7.47,95,99,9.01,overcast clouds
495,Jumla,NP,2022-01-29 21:19:58,29.2747,82.1838,32.02,49,0,5.12,clear sky
496,Baijiantan,CN,2022-01-29 21:19:59,45.6333,85.1833,1.0,96,100,0.6,overcast clouds
497,Panguna,PG,2022-01-29 21:19:59,-6.3164,155.4848,69.84,96,100,2.06,light rain
498,Millinocket,US,2022-01-29 21:20:00,45.6573,-68.7098,7.92,78,100,20.71,heavy snow
499,Caxito,AO,2022-01-29 21:20:01,-8.5785,13.6643,76.82,91,100,1.28,overcast clouds
500,Hersbruck,DE,2022-01-29 21:16:26,49.5125,11.4339,43.7,90,100,21.3,overcast clouds
501,Bathsheba,BB,2022-01-29 21:20:03,13.2167,-59.5167,79.41,69,40,13.8,scattered clouds
502,Breznik,BG,2022-01-29 21:20:04,42.7414,22.8981,25.68,95,16,3.67,few clouds
503,Shitkino,RU,2022-01-29 21:20:05,56.3703,98.3543,-11.92,100,97,2.73,overcast clouds
504,Shenzhen,CN,2022-01-29 21:20:06,22.5455,114.0683,60.13,90,100,9.57,overcast clouds
505,Alamosa,US,2022-01-29 21:20:07,37.4695,-105.87,37.35,32,0,0.0,clear sky
506,Nazareno Etla,MX,2022-01-29 21:20:07,17.1783,-96.8239,70.59,64,71,8.46,broken clouds
507,Ayan,RU,2022-01-29 21:20:08,56.45,138.1667,0.72,78,100,20.85,overcast clouds
508,Camacha,PT,2022-01-29 21:20:09,33.0833,-16.3333,61.56,82,40,10.36,scattered clouds
509,Oudtshoorn,ZA,2022-01-29 21:20:10,-33.5907,22.2014,65.82,78,0,2.93,clear sky
510,Meulaboh,ID,2022-01-29 21:16:12,4.1363,96.1285,77.54,87,78,2.89,broken clouds
511,Bollnas,SE,2022-01-29 21:20:12,61.3482,16.3946,32.4,98,100,9.73,snow
512,Candido Mendes,BR,2022-01-29 21:20:12,-1.4467,-45.7167,73.99,94,100,2.53,light rain
513,Shasta Lake,US,2022-01-29 21:21:13,40.6804,-122.3708,67.35,27,1,2.17,clear sky
514,Mizan Teferi,ET,2022-01-29 21:21:14,6.9833,35.5833,67.37,46,16,1.03,few clouds
515,Ekhabi,RU,2022-01-29 21:21:15,53.5102,142.9671,-17.09,95,81,7.63,broken clouds
516,Kamina,CD,2022-01-29 21:21:16,-8.7386,24.9906,65.14,97,100,4.03,light rain
517,Mehamn,NO,2022-01-29 21:20:17,71.0357,27.8492,19.35,86,75,11.5,broken clouds
518,Pattan,IN,2022-01-29 21:19:02,34.1667,74.5667,32.09,65,1,2.66,clear sky
519,Qasigiannguit,GL,2022-01-29 21:21:18,68.8193,-51.1922,12.45,72,88,15.1,overcast clouds
520,Nalut,LY,2022-01-29 21:21:19,30.3333,10.85,43.95,55,0,9.24,clear sky
521,Zeya,RU,2022-01-29 21:21:20,53.75,127.2667,-2.76,86,100,3.53,overcast clouds
522,Hambantota,LK,2022-01-29 21:21:20,6.1241,81.1185,77.95,82,73,6.8,broken clouds
523,Snasa,NO,2022-01-29 21:21:21,64.2457,12.3778,34.93,99,100,4.12,snow
524,Sanger,US,2022-01-29 21:21:22,36.708,-119.556,69.08,47,75,1.99,broken clouds
525,Pevek,RU,2022-01-29 21:21:23,69.7008,170.3133,-18.06,99,82,3.44,broken clouds
526,Goba,ET,2022-01-29 21:21:24,7.0167,39.9833,49.69,25,12,4.59,few clouds
527,Mashhad,IR,2022-01-29 21:20:22,36.297,59.6062,33.94,75,84,4.61,broken clouds
528,Leningradskiy,RU,2022-01-29 21:21:25,69.3833,178.4167,-9.83,90,55,5.03,broken clouds
529,Nyuksenitsa,RU,2022-01-29 21:21:26,60.4128,44.2397,13.23,97,94,4.94,overcast clouds
530,Bondoukou,CI,2022-01-29 21:21:27,8.0333,-2.8,81.05,18,23,4.74,few clouds
531,Catalina Foothills,US,2022-01-29 21:21:28,32.2979,-110.9187,72.32,19,0,7.0,clear sky
532,Dryden,CA,2022-01-29 21:21:29,49.7833,-92.7503,10.69,79,100,3.44,overcast clouds
533,Mezen,RU,2022-01-29 21:21:30,65.8522,44.24,12.24,95,99,8.34,overcast clouds
534,Iqaluit,CA,2022-01-29 21:17:18,63.7506,-68.5145,-9.67,64,75,6.91,broken clouds
535,Broome,US,2022-01-29 21:17:22,42.2506,-75.833,13.21,59,0,5.99,clear sky
536,Moroni,KM,2022-01-29 21:21:32,-11.7022,43.2551,78.64,77,46,1.57,scattered clouds
537,Myitkyina,MM,2022-01-29 21:21:33,25.3833,97.4,49.98,76,1,2.59,clear sky
538,Batagay-Alyta,RU,2022-01-29 21:21:34,67.8006,130.4114,-19.93,95,66,5.06,broken clouds
539,Kargasok,RU,2022-01-29 21:17:14,59.0556,80.8572,-4.85,100,99,4.36,overcast clouds
540,Nikolsk,RU,2022-01-29 21:21:36,53.7189,46.0712,14.86,96,95,5.17,overcast clouds
541,Visnes,NO,2022-01-29 21:17:10,59.3556,5.2242,42.85,65,40,36.82,light rain
542,Ola,RU,2022-01-29 21:21:38,59.5833,151.2833,11.32,80,100,11.83,overcast clouds
543,Victor Harbor,AU,2022-01-29 21:21:39,-35.5667,138.6167,69.73,84,0,7.85,clear sky
544,Kibala,TD,2022-01-29 21:21:40,9.1104,18.3463,77.56,18,32,5.28,scattered clouds
545,Tadine,NC,2022-01-29 21:21:40,-21.55,167.8833,79.88,87,100,11.88,heavy intensity rain
546,Toppenish,US,2022-01-29 21:21:41,46.3774,-120.3087,33.26,79,86,1.77,overcast clouds
547,Mandalgovi,MN,2022-01-29 21:21:42,45.7625,106.2708,-0.72,90,100,17.11,overcast clouds
548,Yarmouth,US,2022-01-29 21:21:43,41.7057,-70.2286,26.96,96,100,37.36,snow
549,Narva,EE,2022-01-29 21:21:44,59.3772,28.1903,26.19,92,100,20.56,snow
550,Walvis Bay,NA,2022-01-29 21:21:34,-22.9575,14.5053,64.09,77,10,12.66,clear sky
551,Anadyr,RU,2022-01-29 21:21:45,64.75,177.4833,-14.01,83,20,0.0,mist
552,Kieta,PG,2022-01-29 21:21:46,-6.2167,155.6333,79.07,88,100,8.63,light rain
553,San Policarpo,PH,2022-01-29 21:21:47,12.1791,125.5072,77.85,88,59,5.3,broken clouds
554,Indianola,US,2022-01-29 21:21:48,41.3581,-93.5574,38.88,56,22,5.68,few clouds
555,Pucallpa,PE,2022-01-29 21:21:49,-8.3791,-74.5539,86.04,70,40,6.91,scattered clouds
556,Evensk,RU,2022-01-29 21:21:50,61.95,159.2333,15.4,80,100,11.39,overcast clouds
557,Riyadh,SA,2022-01-29 21:20:54,24.6877,46.7219,51.94,37,0,10.92,clear sky
558,Quelimane,MZ,2022-01-29 21:21:51,-17.8786,36.8883,80.55,89,20,5.75,few clouds
559,Lagoa,PT,2022-01-29 21:21:52,39.05,-27.9833,58.5,73,77,13.76,broken clouds
560,Hienghene,NC,2022-01-29 21:21:53,-20.6833,164.9333,80.17,77,21,4.16,few clouds
561,Manokwari,ID,2022-01-29 21:21:54,-0.8667,134.0833,77.38,76,99,5.79,overcast clouds
562,Poum,NC,2022-01-29 21:22:54,-20.2333,164.0167,80.92,79,39,9.19,scattered clouds
563,Tomari,RU,2022-01-29 21:22:55,47.7658,142.0683,9.88,82,99,11.59,light snow
564,Kampong Thum,KH,2022-01-29 21:22:56,12.7111,104.8887,74.64,85,55,3.85,broken clouds
565,Marathon,US,2022-01-29 21:22:57,44.9,-89.7668,24.55,64,100,1.01,overcast clouds
566,Koslan,RU,2022-01-29 21:22:58,63.4564,48.8989,17.46,93,100,8.25,light snow
567,Nizhniy Tsasuchey,RU,2022-01-29 21:22:59,50.5167,115.1333,-12.51,96,14,5.26,few clouds
568,Ximei,CN,2022-01-29 21:23:00,24.9639,118.3794,55.13,83,100,3.11,light rain
569,Amga,RU,2022-01-29 21:23:00,60.8953,131.9608,-30.33,100,87,1.86,overcast clouds
570,Singaparna,ID,2022-01-29 21:23:01,-7.3515,108.111,72.23,96,100,1.57,overcast clouds
571,Mpika,ZM,2022-01-29 21:23:02,-11.8343,31.4529,62.58,96,100,1.45,light rain
572,Kuminskiy,RU,2022-01-29 21:23:03,58.6667,66.5667,7.57,97,100,3.36,overcast clouds
573,Pando,UY,2022-01-29 21:23:04,-34.7167,-55.95,83.17,57,20,14.97,few clouds
574,Te Anau,NZ,2022-01-29 21:23:05,-45.4167,167.7167,57.67,88,100,1.41,overcast clouds
575,Kupang,ID,2022-01-29 21:23:06,-10.1667,123.5833,79.38,89,20,8.05,few clouds
576,Vostok,RU,2022-01-29 21:23:07,46.4856,135.8833,-18.51,99,100,3.98,overcast clouds
577,Caceres,ES,2022-01-29 21:23:08,39.522,-6.3748,47.8,41,0,5.66,clear sky
578,Itarema,BR,2022-01-29 21:23:09,-2.9248,-39.9167,79.66,69,96,9.73,overcast clouds
579,Juarez,MX,2022-01-29 21:23:09,31.7333,-106.4833,56.21,26,20,6.91,few clouds
580,Celestun,MX,2022-01-29 21:21:18,20.8667,-90.4,71.19,54,76,17.58,broken clouds
581,Kantang,TH,2022-01-29 21:23:11,7.4054,99.5156,74.79,89,29,2.46,scattered clouds
582,Sechura,PE,2022-01-29 21:23:12,-5.5569,-80.8222,79.21,62,58,16.93,broken clouds
583,Holme,DK,2022-01-29 21:23:13,56.1138,10.1725,42.37,72,83,39.1,broken clouds
584,Half Moon Bay,US,2022-01-29 21:23:13,37.4636,-122.4286,66.97,51,0,1.99,clear sky
585,Calabozo,VE,2022-01-29 21:23:14,8.9242,-67.4293,96.17,20,28,7.18,scattered clouds
586,Matara,LK,2022-01-29 21:23:15,5.9485,80.5353,77.2,87,94,6.13,overcast clouds
587,Vysokogornyy,RU,2022-01-29 21:23:16,50.1167,139.15,-20.43,100,93,3.27,overcast clouds
588,Caloundra,AU,2022-01-29 21:23:17,-26.8,153.1333,76.12,93,67,5.99,broken clouds
589,Luoyang,CN,2022-01-29 21:23:18,34.6836,112.4536,31.46,86,73,2.33,broken clouds
590,Sydney,AU,2022-01-29 21:20:30,-33.8679,151.2073,77.31,84,40,1.01,scattered clouds
591,Kerema,PG,2022-01-29 21:23:19,-7.9631,145.7785,77.47,83,100,2.62,light rain
592,Mae Sot,TH,2022-01-29 21:23:20,16.7167,98.5667,61.09,86,51,1.59,broken clouds
593,Geelong,AU,2022-01-29 21:23:21,-38.1471,144.3607,69.82,90,100,3.0,overcast clouds
594,Jibuti,DJ,2022-01-29 21:22:06,11.5,42.5,71.02,71,6,12.39,clear sky
595,Autazes,BR,2022-01-29 21:23:23,-3.5797,-59.1306,75.43,97,100,3.27,heavy intensity rain
596,Boende,CD,2022-01-29 21:23:24,-0.2167,20.8667,75.18,50,11,1.9,few clouds
597,Santa Maria,BR,2022-01-29 21:19:37,-29.6842,-53.8069,83.52,33,0,9.73,clear sky
598,Koygorodok,RU,2022-01-29 21:23:25,60.445,50.9968,10.49,96,98,5.28,overcast clouds
599,Simao,CN,2022-01-29 21:23:26,22.7886,100.9748,44.35,56,0,1.9,clear sky
600,Japura,ID,2022-01-29 21:23:27,-0.3167,102.35,75.65,86,99,1.9,overcast clouds
601,La Rioja,ES,2022-01-29 21:23:29,42.25,-2.5,39.04,42,2,6.2,clear sky
602,Sioux Lookout,CA,2022-01-29 21:23:30,50.1001,-91.917,10.78,79,100,4.61,overcast clouds
603,Griffith,US,2022-01-29 21:23:30,41.5284,-87.4237,24.75,53,0,3.0,clear sky
604,Manono,CD,2022-01-29 21:23:31,-7.3,27.4167,70.32,95,100,2.24,overcast clouds
605,Calama,CL,2022-01-29 21:23:32,-22.4667,-68.9333,72.09,21,0,26.46,clear sky
606,Aykhal,RU,2022-01-29 21:23:33,66.0,111.5,-20.33,99,33,5.26,scattered clouds
607,Lircay,PE,2022-01-29 21:23:35,-12.9896,-74.7205,63.14,65,99,6.6,overcast clouds
608,Liberal,US,2022-01-29 21:19:57,37.0431,-100.921,69.03,13,0,10.36,clear sky
609,La Ronge,CA,2022-01-29 21:23:36,55.1001,-105.2842,8.85,66,75,3.44,broken clouds
610,Byron Bay,AU,2022-01-29 21:24:38,-28.65,153.6167,75.15,81,61,8.77,broken clouds
611,Nanortalik,GL,2022-01-29 21:24:39,60.1432,-45.2371,19.78,65,100,12.53,light snow
612,Lukoyanov,RU,2022-01-29 21:24:40,55.0277,44.4786,19.13,96,100,5.26,light snow
613,Kasongo-Lunda,CD,2022-01-29 21:24:41,-6.4667,16.8167,75.96,76,100,1.21,overcast clouds
614,Nome,US,2022-01-29 21:23:33,64.5011,-165.4064,-3.84,59,0,3.44,clear sky
615,Cockburn Town,TC,2022-01-29 21:24:42,21.4612,-71.1419,80.56,65,20,5.75,few clouds
616,Santiago,CL,2022-01-29 21:23:52,-33.4569,-70.6483,81.28,42,0,9.22,clear sky
617,Ulaangom,MN,2022-01-29 21:24:44,49.9811,92.0667,-23.15,92,98,3.44,overcast clouds
618,Hovd,MN,2022-01-29 21:24:45,48.0056,91.6419,-13.16,72,13,2.57,few clouds
619,Tabou,CI,2022-01-29 21:24:46,4.423,-7.3528,80.26,85,30,6.85,scattered clouds
620,Alakurtti,RU,2022-01-29 21:24:46,66.9672,30.3491,5.63,97,100,2.3,overcast clouds
621,Sherpur,BD,2022-01-29 21:24:47,25.0188,90.0175,55.72,56,0,5.7,clear sky
622,Auch,FR,2022-01-29 21:24:48,43.65,0.5833,39.25,87,2,3.0,clear sky
623,Barra,BR,2022-01-29 21:24:49,-11.0894,-43.1417,73.35,83,100,8.21,overcast clouds
624,Dhuburi,IN,2022-01-29 21:24:50,26.0333,89.9667,56.32,57,0,2.24,clear sky
625,Sayat,TM,2022-01-29 21:24:51,38.7839,63.8803,31.87,55,93,9.28,overcast clouds
626,Dwarka,IN,2022-01-29 21:24:51,22.2394,68.9678,67.96,61,2,10.33,clear sky
627,Saint-Leu,RE,2022-01-29 21:24:52,-21.15,55.2833,74.26,81,63,7.16,light rain
628,Moyale,KE,2022-01-29 21:24:53,3.5167,39.0584,71.73,25,2,7.63,clear sky
629,Shwebo,MM,2022-01-29 21:24:54,22.5667,95.7,57.54,63,0,1.7,clear sky
630,Methoni,GR,2022-01-29 21:24:55,36.8197,21.7049,49.86,76,100,12.55,overcast clouds
631,Marienburg,PL,2022-01-29 21:24:56,54.0359,19.0266,46.96,81,100,26.82,light rain
632,Channel-Port Aux Basques,CA,2022-01-29 21:24:56,47.5702,-59.1367,33.91,97,100,44.67,snow
633,Talnakh,RU,2022-01-29 21:24:57,69.4865,88.3972,-0.89,97,100,9.53,overcast clouds
634,Pandamatenga,BW,2022-01-29 21:24:58,-18.5278,25.627,65.84,96,100,3.49,overcast clouds
635,Mackenzie,CA,2022-01-29 21:24:59,55.2999,-123.1698,30.42,86,100,10.36,overcast clouds
636,Belaya Gora,RU,2022-01-29 21:25:00,68.5333,146.4167,-15.84,100,100,1.12,overcast clouds
637,Santa Cruz De La Palma,ES,2022-01-29 21:25:01,28.6835,-17.7642,64.54,55,14,5.75,few clouds
638,Batouri,CM,2022-01-29 21:25:02,4.4333,14.3667,75.61,25,100,2.98,overcast clouds
639,Rosarito,MX,2022-01-29 21:25:02,32.3333,-117.0333,71.67,26,100,4.92,overcast clouds
640,Zhigansk,RU,2022-01-29 21:25:03,66.7697,123.3711,-29.88,100,100,1.68,overcast clouds
641,Salinas,US,2022-01-29 21:25:04,36.6777,-121.6555,68.65,43,0,3.44,clear sky
642,Wuda,CN,2022-01-29 21:25:05,39.4994,106.7117,20.61,48,7,13.02,clear sky
643,Rapar,IN,2022-01-29 21:25:07,23.5667,70.6333,64.15,34,0,7.07,clear sky
644,Kununurra,AU,2022-01-29 21:25:07,-15.7667,128.7333,78.78,89,100,8.05,overcast clouds
645,Dangriga,BZ,2022-01-29 21:25:08,16.9692,-88.2321,71.98,85,100,14.54,overcast clouds
646,Umea,SE,2022-01-29 21:25:09,63.8284,20.2597,30.9,100,100,10.36,overcast clouds
647,Jardim,BR,2022-01-29 21:25:10,-21.4803,-56.1381,88.14,49,57,2.3,broken clouds
648,Leshan,CN,2022-01-29 21:25:11,29.5623,103.7639,43.54,83,100,2.71,overcast clouds
649,Quatre Cocos,MU,2022-01-29 21:24:32,-20.2078,57.7625,79.09,71,97,14.32,overcast clouds
650,Bavly,RU,2022-01-29 21:25:12,54.393,53.2602,7.34,96,100,5.53,overcast clouds
651,Santa Cruz De Tenerife,ES,2022-01-29 21:20:33,28.4682,-16.2546,66.29,80,40,3.0,haze
652,Amapa,BR,2022-01-29 21:25:14,1.0,-52.0,73.38,98,100,3.02,overcast clouds
653,Tynda,RU,2022-01-29 21:25:15,55.1667,124.7167,-16.22,93,34,4.97,scattered clouds
654,Yulara,AU,2022-01-29 21:25:16,-25.2406,130.9889,75.04,94,100,12.66,overcast clouds
655,Khuzhir,RU,2022-01-29 21:25:17,53.1939,107.3397,-1.08,93,66,0.87,broken clouds
656,Miraflores,MX,2022-01-29 21:26:18,19.2167,-98.8083,72.25,39,8,3.38,clear sky
657,Caraz,PE,2022-01-29 21:26:19,-9.0486,-77.81,63.48,85,100,9.15,light rain
658,Shuangyang,CN,2022-01-29 21:26:20,43.5242,125.6736,8.56,93,6,5.77,clear sky
659,Vila Velha,BR,2022-01-29 21:23:44,-20.3297,-40.2925,80.55,86,20,13.0,few clouds
660,Alghero,IT,2022-01-29 21:26:21,40.5589,8.3181,39.29,93,3,1.14,fog
661,Shubarkuduk,KZ,2022-01-29 21:26:22,49.1447,56.4872,10.53,98,99,7.0,overcast clouds
662,Catanzaro,IT,2022-01-29 21:26:23,38.8908,16.5987,39.56,56,1,6.96,clear sky
663,Awjilah,LY,2022-01-29 21:26:24,29.1081,21.2869,52.52,38,0,11.72,clear sky
664,Angoche,MZ,2022-01-29 21:26:24,-16.2325,39.9086,77.65,84,100,6.2,overcast clouds
665,Alekseyevskoye,RU,2022-01-29 21:26:26,55.3071,50.1135,9.28,95,100,8.46,overcast clouds
666,Nianzishan,CN,2022-01-29 21:26:27,47.5167,122.8833,-2.87,87,2,5.55,clear sky
667,Mapua,NZ,2022-01-29 21:26:28,-41.25,173.1,74.01,69,13,5.91,few clouds
668,Puerto Colombia,CO,2022-01-29 21:26:28,10.9878,-74.9547,84.29,73,1,18.5,clear sky
669,Saint-Pierre,RE,2022-01-29 21:26:29,-21.3393,55.4781,74.88,83,38,6.91,scattered clouds
670,Kishtwar,IN,2022-01-29 21:26:30,33.3167,75.7667,32.5,72,4,6.64,clear sky
671,Graaff-Reinet,ZA,2022-01-29 21:26:31,-32.2522,24.5308,66.92,71,0,3.13,clear sky
672,Verkhnyaya Inta,RU,2022-01-29 21:26:32,65.9811,60.3094,8.74,84,100,6.78,overcast clouds
673,Kloulklubed,PW,2022-01-29 21:26:33,7.0419,134.2556,75.7,77,69,8.37,broken clouds
674,Jadu,LY,2022-01-29 21:26:34,31.953,12.0261,44.82,68,71,11.48,broken clouds
675,Huarmey,PE,2022-01-29 21:26:35,-10.0681,-78.1522,74.57,74,27,10.47,scattered clouds
676,Semey,KZ,2022-01-29 21:26:36,50.4111,80.2275,10.26,78,100,15.48,overcast clouds
677,Oistins,BB,2022-01-29 21:22:27,13.0667,-59.5333,78.89,69,40,13.8,scattered clouds
678,Ust-Nera,RU,2022-01-29 21:26:38,64.5667,143.2,-16.71,100,99,0.76,overcast clouds
679,Tres Lagoas,BR,2022-01-29 21:26:39,-20.7511,-51.6783,74.46,87,99,7.85,light rain
680,Canby,US,2022-01-29 21:26:40,45.2629,-122.6926,52.38,54,0,0.0,clear sky
681,Moose Factory,CA,2022-01-29 21:26:41,51.2585,-80.6094,-0.4,71,0,5.75,clear sky
682,Bykovo,RU,2022-01-29 21:26:42,55.6361,38.0803,25.5,100,100,0.0,mist
683,Tarko-Sale,RU,2022-01-29 21:26:43,64.9225,77.785,-13.65,99,91,9.13,overcast clouds
684,Nampa,US,2022-01-29 21:26:44,43.5407,-116.5635,33.19,69,0,0.0,clear sky
685,Kjollefjord,NO,2022-01-29 21:26:45,70.9457,27.3465,19.22,86,75,11.5,broken clouds
686,Farsund,NO,2022-01-29 21:26:45,58.0948,6.8047,41.95,69,84,41.07,broken clouds
687,Rocha,UY,2022-01-29 21:23:26,-34.4833,-54.3333,74.93,59,8,12.17,clear sky
688,Taihe,CN,2022-01-29 21:26:48,30.8712,105.3845,42.87,78,100,2.82,overcast clouds
689,Palembang,ID,2022-01-29 21:26:48,-2.9167,104.7458,78.89,94,20,0.0,haze
690,Robertsport,LR,2022-01-29 21:26:49,6.7533,-11.3686,80.85,81,85,11.43,overcast clouds
691,Linxia,CN,2022-01-29 21:26:50,35.6003,103.2064,7.77,85,44,2.68,scattered clouds
692,Sendafa,ET,2022-01-29 21:26:51,9.15,39.0333,50.43,62,8,1.99,clear sky
693,Gander,CA,2022-01-29 21:25:39,48.9682,-54.5906,30.33,100,100,25.99,overcast clouds
694,Asau,RO,2022-01-29 21:25:18,46.4333,26.4,29.32,88,80,7.85,broken clouds
695,Bad Aussee,AT,2022-01-29 21:26:53,47.61,13.7824,43.02,92,52,5.82,broken clouds
696,Kuusamo,FI,2022-01-29 21:26:54,65.9667,29.1833,17.64,93,75,9.22,broken clouds
697,Gualeguay,AR,2022-01-29 21:26:55,-33.1416,-59.3097,82.96,42,2,8.28,clear sky
698,Vichuga,RU,2022-01-29 21:26:56,57.2128,41.9301,5.74,100,93,3.22,overcast clouds
699,Hoa Binh,VN,2022-01-29 21:26:56,20.8133,105.3383,55.29,84,100,2.19,overcast clouds
700,Salgueiro,BR,2022-01-29 21:23:40,-8.0742,-39.1192,70.75,88,100,6.38,overcast clouds
701,Bhatkal,IN,2022-01-29 21:27:58,13.9667,74.5667,79.39,58,48,7.81,scattered clouds
702,Antalaha,MG,2022-01-29 21:27:59,-14.9003,50.2788,73.56,88,14,5.46,few clouds
703,Skibbereen,IE,2022-01-29 21:28:00,51.55,-9.2667,44.4,84,75,5.41,broken clouds
704,Kiruna,SE,2022-01-29 21:28:01,67.8557,20.2251,11.32,92,0,3.44,clear sky
705,Matay,EG,2022-01-29 21:28:01,28.419,30.7792,49.93,51,2,5.17,clear sky
706,Talara,PE,2022-01-29 21:28:02,-4.5772,-81.2719,81.36,61,0,10.36,clear sky
707,Dukat,RU,2022-01-29 21:28:03,62.55,155.55,-8.54,98,100,3.24,overcast clouds
708,Kharp,RU,2022-01-29 21:28:04,66.8014,65.8081,-11.51,100,100,0.72,overcast clouds
709,Coromandel,BR,2022-01-29 21:27:08,-18.4733,-47.2003,71.38,85,100,2.44,overcast clouds
710,Bella Vista,US,2022-01-29 21:28:06,36.4295,-94.2316,58.08,31,0,1.01,clear sky
711,Sao Jose Da Coroa Grande,BR,2022-01-29 21:28:06,-8.8978,-35.1478,76.53,75,100,5.73,overcast clouds
712,Tambun,ID,2022-01-29 21:24:51,-6.2641,107.0712,78.49,76,100,0.92,overcast clouds
713,Santa Cruz Del Sur,CU,2022-01-29 21:28:08,20.7147,-77.9956,76.3,63,48,20.09,scattered clouds
714,Takaka,NZ,2022-01-29 21:28:09,-40.85,172.8,73.98,45,0,3.02,clear sky
715,Kysyl-Syr,RU,2022-01-29 21:28:10,63.8986,122.7617,-16.73,100,100,4.34,overcast clouds
716,Abyek,IR,2022-01-29 21:28:10,36.0667,50.55,24.4,50,7,5.17,clear sky
717,Belyy Yar,RU,2022-01-29 21:27:01,53.6039,91.3903,-18.51,76,40,2.24,smoke
718,Uhlove,UA,2022-01-29 21:28:12,44.8215,33.6045,39.02,63,100,11.48,overcast clouds
719,Dunedin,NZ,2022-01-29 21:28:13,-45.8742,170.5036,59.2,79,100,4.27,overcast clouds
720,Itupiranga,BR,2022-01-29 21:28:14,-5.1347,-49.3267,80.92,96,100,3.69,overcast clouds
721,Ostersund,SE,2022-01-29 21:28:14,63.1792,14.6357,27.05,100,100,13.8,snow
722,Banihal,IN,2022-01-29 21:28:15,33.4167,75.2,29.57,78,5,4.34,clear sky
723,Antofagasta,CL,2022-01-29 21:28:16,-23.65,-70.4,71.22,60,19,8.77,few clouds
724,Namibe,AO,2022-01-29 21:28:17,-15.1961,12.1522,72.28,76,100,6.69,overcast clouds
725,Forest,US,2022-01-29 21:28:18,37.3638,-79.2897,30.92,33,0,4.0,clear sky
726,Si Satchanalai,TH,2022-01-29 21:28:19,17.5169,99.7598,68.61,58,47,1.52,scattered clouds
727,Gao,ML,2022-01-29 21:28:20,16.6362,1.637,68.61,14,0,11.97,clear sky
728,Harper,LR,2022-01-29 21:28:21,4.375,-7.7169,79.97,86,61,6.2,broken clouds
729,Gorontalo,ID,2022-01-29 21:28:21,0.5412,123.0595,74.03,94,99,3.33,overcast clouds
730,Hvide Sande,DK,2022-01-29 21:28:22,56.0045,8.1294,44.01,72,78,51.92,broken clouds
731,Katherine,AU,2022-01-29 21:28:23,-14.4667,132.2667,79.12,89,98,10.36,overcast clouds
732,Thinadhoo,MV,2022-01-29 21:28:24,0.5333,72.9333,81.23,72,100,4.74,overcast clouds
733,Sompeta,IN,2022-01-29 21:28:25,18.9333,84.6,63.21,54,2,4.27,clear sky
734,Malatya,TR,2022-01-29 21:28:26,38.5,38.0,6.85,85,75,6.91,broken clouds
735,Traiguen,CL,2022-01-29 21:28:27,-38.25,-72.6833,80.46,28,0,11.12,clear sky
736,Pasil,PH,2022-01-29 21:28:27,17.3833,121.1333,63.68,97,77,3.96,broken clouds
737,Sisimiut,GL,2022-01-29 21:28:29,66.9395,-53.6735,8.02,85,100,31.68,light snow
738,Patiya,BD,2022-01-29 21:28:30,22.2931,91.9762,49.41,78,0,4.21,clear sky
739,Imperia,IT,2022-01-29 21:28:31,43.9667,7.7833,45.0,88,90,3.27,overcast clouds
740,San Patricio,US,2022-01-29 21:28:32,28.017,-97.5169,68.09,25,54,5.39,broken clouds
741,Lima,PE,2022-01-29 21:28:33,-12.0432,-77.0282,76.39,85,40,1.99,scattered clouds
